captured_week_end,market,market_name,rank,rank_change,artist_name,artist_spotify_id,image_url
2026-01-08,in,India,53,2,Sajid-Wajid,3qdu3XhzSzkRhbwdFKnSuw,https://i.scdn.co/image/ab6761610000517465cf6599905816df2347a58a
2026-01-08,in,India,54,–,R. D. Burman,2JSYASbWU5Y0fVpts3Eq7g,https://i.scdn.co/image/ab67616100005174d3b213d51e0ea60f0c768a38
2026-01-08,in,India,55,4,Sai Abhyankkar,5jJrJU7VVmxQQLcLAmmxXc,https://i.scdn.co/image/ab676161000051740a27dbc5eb270fd2e78b9cbb
2026-01-08,in,India,56,2,Jubin Nautiyal,1tqysapcCh1lWEAc9dIFpa,https://i.scdn.co/image/ab67616100005174716a9e718655bd0374073ef7
2026-01-08,in,India,57,1,G. V. Prakash,5VVN3xZw1i2qihfITZlvCZ,https://i.scdn.co/image/ab676161000051740a5c692089af5c0f9cf839f3
2026-01-08,in,India,58,6,Gur Sidhu,0QntOArZgiNHoemAzwJPu5,https://i.scdn.co/image/ab67616100005174ce6061ee369719403537b902
2026-01-08,in,India,59,1,Sachet-Parampara,1SyKki7JI1AZNKwgNMkn25,https://i.scdn.co/image/ab676161000051749415df28058107b5d54f9fad
2026-01-08,in,India,60,1,Anuv Jain,4gdMJYnopf2nEUcanAwstx,https://i.scdn.co/image/ab67616100005174a837a6cb82dd949d5e1f9b53
2026-01-08,in,India,61,4,Vishal Dadlani,6CXEwIaXYfVJ84biCxqc9k,https://i.scdn.co/image/ab6761610000517476328e37a2c1280ab9adb90c
2026-01-08,in,India,62,1,Shilpa Rao,19LIHDDSHBD5NyYHI3gpzB,https://i.scdn.co/image/ab67616100005174ada368118a052fb40d3f1a68
2026-01-08,in,India,63,1,Pawan Singh,1T7MiVJ2MJlR5GKi11w4VT,https://i.scdn.co/image/ab67616100005174337a8e086da8cc3ff50f41a8
2026-01-08,in,India,64,1,Sachet Tandon,6WOdPJmexxFINcKMkP2jMG,https://i.scdn.co/image/ab67616100005174e34fad78221a2cb31da57946
2026-01-08,in,India,65,5,Karthik,0LSPREIgGMZXCuKVel7LVD,https://i.scdn.co/image/ab676161000051748478d51aae43fba6a503054c
2026-01-08,in,India,66,6,Jeet Gannguli,2kkQthS9OLpK4UqNWYqoVl,https://i.scdn.co/image/ab676161000051746adc98db259e563ee2352b85
2026-01-08,in,India,67,–,Parampara Tandon,1E6arsXf5Fgsnv9YpSzjpE,https://i.scdn.co/image/ab6761610000517448674ec2817092d55d514c91
2026-01-08,in,India,68,3,Dhanda Nyoliwala,2rN8LHqK4TBI7y3d9POvJb,https://i.scdn.co/image/ab67616100005174816ad67bfe38d59ad0bc3a88
2026-01-08,in,India,69,4,Amaal Mallik,76fuWYgIf3TVIopTs3vaJ6,https://i.scdn.co/image/ab67616100005174c1559c29cb61d249075a8b86
2026-01-08,in,India,70,2,Asha Bhosle,5as8A4G47Ohu9NSWs3Je8U,https://i.scdn.co/image/ab676161000051747c6855a92b408b6f82f3e6d1
2026-01-08,in,India,71,6,Jasmine Sandlas,0mJDQBWytBhOh5JB1DOQ1c,https://i.scdn.co/image/ab67616100005174be92f9dbbfb53388aea9308c
2026-01-08,in,India,72,3,Javed Ali,4W91bbPB2CTSsHwt7eqNl7,https://i.scdn.co/image/ab6761610000517484e0829f8e8abff52255fbd3
2026-01-08,in,India,73,7,Badshah,0y59o4v8uw5crbN9M3JiL1,https://i.scdn.co/image/ab67616100005174c2b02f1ca1503fa275fb7a10
2026-01-08,in,India,74,4,Mani Sharma,3AMxH9QIPZbK8ND8C9j4Ss,https://i.scdn.co/image/ab6761610000517470c34ba2f2f6f7f670700007
2026-01-08,in,India,75,–,Shubh,5r3wPya2PpeTTsXsGhQU8O,https://i.scdn.co/image/ab676161000051749dfbd284ba8a7d4876a181e3
2026-01-08,in,India,76,2,Jatin-Lalit,4YgUVg4p7xtMOrOS4GjiJZ,https://i.scdn.co/image/ab676161000051741dc3081fe7fea3d0e55f3d85
2026-01-08,in,India,77,3,Shilpi Raj,12HVwm3qt6gOkKhDoj00m4,https://i.scdn.co/image/ab6761610000517434b1b490b6090336abbae4af
2026-01-08,in,India,78,1,K. J. Yesudas,2wPsNCwhEGb0KvChZ5DD52,https://i.scdn.co/image/ab67616100005174dd746a334ae236bb7a95c1d5
2026-01-08,in,India,79,3,Madhubanti Bagchi,4ojkMVHjuDZgDXSJy5qs2h,https://i.scdn.co/image/ab67616100005174d2e401323c697e59fdfd03b8
2026-01-08,in,India,80,6,Cheema Y,0uOUeC51AxGnP6hB8gurwt,https://i.scdn.co/image/ab676161000051748acd9439506d057719cb4446
2026-01-08,in,India,81,3,Kunaal Vermaa,52XgeWw24o4klNdfwvB0Vx,https://i.scdn.co/image/ab67616100005174187491994c7bb4d30d7c8e6e
2026-01-08,in,India,82,5,Armaan Khan,68CFADZWUwvJMqkCeqmxMJ,https://i.scdn.co/image/ab67616100005174d14f7fe0a0f6c3e30f5620b6
2026-01-08,in,India,83,–,Guru Randhawa,5rQoBDKFnd1n6BkdbgVaRL,https://i.scdn.co/image/ab67616100005174531f6fb5759f44e7c3d707d6
2026-01-08,in,India,84,3,S. Janaki,5Xpg6PBSUOoho2lI9qLjiu,https://i.scdn.co/image/ab6772690000bac3efaf8882f562760329d1edf6
2026-01-08,in,India,85,–,Jaani,5gZhfbckaWo89OzDSk3gdT,https://i.scdn.co/image/ab6761610000517425745e4d94f2f780b62fdee3
2026-01-08,in,India,86,4,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,https://i.scdn.co/image/ab67616100005174c1719ac9e6a75c1c25835018
2026-01-08,in,India,87,1,Ajay-Atul,5fvTHKKzW44A9867nPDocM,https://i.scdn.co/image/ab67616100005174155a680a466ced2ee6679e54
2026-01-08,in,India,88,1,Neha Kakkar,5f4QpKfy7ptCHwTqspnSJI,https://i.scdn.co/image/ab676161000051742c3c6dc56635014fa90b32a6
2026-01-08,in,India,89,3,Kailash Kher,4oVMLzAqW6qhRpZWt8fNw4,https://i.scdn.co/image/ab67616100005174c6d179e514b5cfe685f19a2e
2026-01-08,in,India,90,4,Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs,https://i.scdn.co/image/ab67616100005174363d9b8ebe3df4a4ce2d91e0
2026-01-08,in,India,91,4,Rochak Kohli,3dN9MQpjIyNxyeRfz4EDZe,https://i.scdn.co/image/ab67616100005174e09b58bac3afccac3e6e546b
2026-01-08,in,India,92,1,Tulsi Kumar,0T1CMVkqffHlqEk4BcAph1,https://i.scdn.co/image/ab676161000051742f10dee0091f95a8207aacfb
2026-01-08,in,India,93,5,Anuradha Paudwal,4hkB2bR5ek6lJChj6aunCn,https://i.scdn.co/image/ab676161000051749c22e0ff8c09b0128f67393e
2026-01-08,in,India,94,3,B Praak,56SjZARoEvag3RoKWIb16j,https://i.scdn.co/image/ab676161000051740e03d94a7d567c5d4f73d3ed
2026-01-08,in,India,95,1,Abhijeet,2ZRrPOjBIWoKK5rHedLijj,https://i.scdn.co/image/ab6761610000517420508d4335cdc0a3ec65a3aa
2026-01-08,in,India,96,6,Vikram Sarkar,4naSOUBsPQeISuibs56w6Y,https://i.scdn.co/image/ab6761610000517466c49b2a809de1ce4762cc8c
2026-01-08,in,India,97,2,Amanraj Gill,07hzX8SH6CEg7B2yl4hoKs,https://i.scdn.co/image/ab676161000051748fee197e04a339b998ec5922
2026-01-08,in,India,98,1,Kausar Munir,3GBSge8pq7mpezUQl0GAOA,https://i.scdn.co/image/ab676161000051741d00708b0445af3d31f3d67c
2026-01-08,in,India,99,1,Vidyasagar,5TB837uKG65w8Jnz5D0bS5,https://i.scdn.co/image/ab67616100005174c44f0959a67fd5f94761041a
2026-01-08,in,India,100,11,Zubeen Garg,3mpgtUc7wYBNjr04gEiQ4u,https://i.scdn.co/image/ab67616100005174c921245b32947c7d61a7356c
2026-01-08,in,India,101,5,Laxmikant–Pyarelal,3yS84AjNFqhmuJlIXy7sax,https://i.scdn.co/image/ab67616d00001e02fe77bd21eb38ff74b5f21524
2026-01-08,in,India,102,–,Benny Dayal,61if35zz1W11GejEkxTLEQ,https://i.scdn.co/image/ab67616100005174c88897f144b4df438ec58727
2026-01-08,in,India,103,1,Sujatha,2JEjaa7hWhE1BbL3OcoeFR,https://i.scdn.co/image/ab676161000051741515f0d5724076f9cfaf8b27
2026-01-08,in,India,104,5,Darshan Raval,2GoeZ0qOTt6kjsWW4eA6LS,https://i.scdn.co/image/ab67616100005174b26146b5962c243babaa11f0
2026-01-08,in,India,105,4,Dhanush,2F3KtUVtrt2GLjcl6pB4cz,https://i.scdn.co/image/ab676161000051744624051fef26f472c786d7c0
2026-01-08,in,India,106,7,Haricharan,1QvyquqkuuwUzdszyoKIy4,https://i.scdn.co/image/ab67616100005174384fd0e7c27c17a9a21adbe7
2026-01-08,in,India,107,4,Santhosh Narayanan,5FVBduYaeVBb6JIghza7v6,https://i.scdn.co/image/ab67616100005174a52538772891f66547e1ebc3
2026-01-08,in,India,108,35,Roop Kumar Rathod,03SZmfKAgYRQKUwy0EoJUa,https://i.scdn.co/image/ab67616100005174ed9f71fa78741d6b30cb7d49
2026-01-08,in,India,109,1,Neeti Mohan,3ZxZ03fj3tXBZHZWzvaLSM,https://i.scdn.co/image/ab67616100005174212d83a063eaf99fc525040e
2026-01-08,in,India,110,5,NDS,5xh6szshoZ0UfZD1x6QzZG,https://i.scdn.co/image/ab67616100005174fe402907e9c8f5b8e8547da4
2026-01-08,in,India,111,–,Mohammed Rafi,0gXDpqwYNDODn7fB0RDN8J,https://i.scdn.co/image/ab67616100005174261c13ddd720afec5c1dfd4e
2026-01-08,in,India,112,–,Sadhana Sargam,1HGMG8RHvcu1mfdM9MeTek,https://i.scdn.co/image/ab676161000051749ec194a489e4f6c0d9515b60
2026-01-08,in,India,113,6,Vairamuthu,1hFqbxc2MxieBIU4MqIEWm,https://i.scdn.co/image/ab67616100005174f94fe0ddce6b7868f4142f5b
2026-01-08,in,India,114,2,Palak Muchhal,3yMmYEklQ7gLOZXEFNd3xr,https://i.scdn.co/image/ab676161000051740608ee2e47f6f470211831b9
2026-01-08,in,India,115,1,Sukhwinder Singh,19MVxKZZdPj2X0F8pi0OCT,https://i.scdn.co/image/ab67616100005174c89e803f887e3829819bf82a
2026-01-08,in,India,116,1,Na.Muthukumar,3xRtandQusLOaCPqLJ0ia2,https://i.scdn.co/image/ab67616d00001e02a4c14fb65103b81557ac21a2
2026-01-08,in,India,117,–,M. M. Keeravaani,12l1SqSNsg2mI2IcXpPWjR,https://i.scdn.co/image/ab6761610000517452d0a69e1840de19b3d651b6
2026-01-08,in,India,118,1,Shaan,5cB4d4jPYjMT326sjihQ4m,https://i.scdn.co/image/ab676161000051742573d940f1062a6646891e50
2026-01-08,in,India,119,9,M. G. Sreekumar,3wjaprBWmoSJn4KP9tgkxt,https://i.scdn.co/image/ab67616100005174420ab40f8683e3e34251859f
2026-01-08,in,India,120,3,Vijay Prakash,4iA6bUhiZyvRKJf4FNVX39,https://i.scdn.co/image/ab67616100005174dd9861f139278c57ca97f0be
2026-01-08,in,India,121,1,Arjan Dhillon,64DvMieEUCdrYKmEIhDt8G,https://i.scdn.co/image/ab67616100005174b27bbc694979e8164b6da141
2026-01-08,in,India,122,1,Gajendra Verma,1yzgJmZf5CxtFfGfRFm4Si,https://i.scdn.co/image/ab67616100005174c0d6c475ec2156fa07a11c67
2026-01-08,in,India,123,12,Vivek,25Pa1Vz1ZuTHmXPiYeMcgx,https://i.scdn.co/image/ab67616d00001e02f5f2a6705dfe3c2fe11028c8
2026-01-08,in,India,124,–,Anand-Milind,2owjgBZQ70LoCNHIgW3gSk,https://i.scdn.co/image/ab67616d00001e02f5fc91a05e4380122d8359b3
2026-01-08,in,India,125,7,Jonita Gandhi,00sCATpEvwH48ays7PlQFU,https://i.scdn.co/image/ab67616100005174a308d2dbeeb587cb5e9220db
2026-01-08,in,India,126,1,Rashmi Virag,5r2baeTwcCJnuIsDIlxUJo,https://i.scdn.co/image/ab676161000051749b85b43f50d7d58935e6c3a0
2026-01-08,in,India,127,7,Khesari Lal Yadav,69WMBCOrVeaxtZJCowDJ0a,https://i.scdn.co/image/ab67616100005174034aea83b2e079e11db4eb53
2026-01-08,in,India,128,3,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://i.scdn.co/image/ab67616100005174e2e8e7ff002a4afda1c7147e
2026-01-08,in,India,129,3,Kavita Krishnamurthy,6WPmTGeeoymoVlXVtsCwz7,https://i.scdn.co/image/ab676161000051744f1d4019906979d45f7200a3
2026-01-08,in,India,130,1,Salim–Sulaiman,6ohaQzKaXrobAL8paLSaxq,https://i.scdn.co/image/ab6761610000517413a6f2195deea1f736d046e4
2026-01-08,in,India,131,1,Shaarib Toshi,0FJz7XR37hH69traaHLijA,https://i.scdn.co/image/ab676161000051742fc11c068e71fdc6f848d1ab
2026-01-08,in,India,132,10,Kushagra,2IKfr1JgPRXmXKAWwrABc6,https://i.scdn.co/image/ab67616100005174533b5cebeb16ff7c8d6d0d04
2026-01-08,in,India,133,5,Divya Kumar,0NErdIJtuKBjtxKmlqaWdj,https://i.scdn.co/image/ab6761610000517483a8f2d61713ae45395f79ad
2026-01-08,in,India,134,6,Saaheal,29S4JzoFUP1MCyMgKd83zM,https://i.scdn.co/image/ab67616100005174f9fd3dcde864e6aecdd61a5e
2026-01-08,in,India,135,3,Naresh Iyer,7FaGCZiP3s6X7jQTB8EhfI,https://i.scdn.co/image/ab6761610000517491b1fee63c1f640fac0e9201
2026-01-08,in,India,136,2,Deva,1aXtuiimQwgW8Xqztgp4Kf,https://i.scdn.co/image/ab67616100005174ae1ab045d5dbbe65256d7d2c
2026-01-08,in,India,137,7,Gopi Sundar,4xlqU0G9EloUPHL1qlmWY6,https://i.scdn.co/image/ab676161000051741a17377fa816d625eb8e7435
2026-01-08,in,India,138,2,Asees Kaur,1sVmXkzX2ukc6QvasrDBES,https://i.scdn.co/image/ab67616100005174c907b6b1feb4d6b09a3fbde1
2026-01-08,in,India,139,2,Jasleen Royal,74OaRjmyh0XyRZsQQQ5l7c,https://i.scdn.co/image/ab67616100005174e420e50a3b2dba350dfa2d01
2026-01-08,in,India,140,6,Ashu Twinkle,5J23fam8Qq5thmzmk91qob,https://i.scdn.co/image/ab67616100005174801d3cba60860a723ff35781
2026-01-08,in,India,141,4,Shinda Kahlon,6aQfrWHwAcuY8IYItbChZh,https://i.scdn.co/image/ab67616100005174e524916891fb78a58279d06b
2026-01-08,in,India,142,15,Shekhar Ravjiani,4xd7mLI7urqrxELaXhAvzw,https://i.scdn.co/image/ab676161000051740263d0b9ef1904e610765d56
2026-01-08,in,India,143,7,Shafqat Amanat Ali,5SuRAj1A9FEHj5NxS86YAm,https://i.scdn.co/image/ab676161000051743a597aea2383628fa4993388
2026-01-08,in,India,144,1,Anand Raj Anand,5ixQ5hSywFLUaxoaA0uVaH,https://i.scdn.co/image/ab67616100005174d0c4050859e273477e1f2b9b
2026-01-08,in,India,145,12,Hanumankind,4nVa6XlBFlIkF6msW57PHp,https://i.scdn.co/image/ab67616100005174d5a94f1d05a422f1057b0e90
2026-01-08,in,India,146,7,Hiphop Tamizha,7zFBW2JxM4bgTTKxCRcS8Q,https://i.scdn.co/image/ab6761610000517467a9c256bee82482d82f2716
2026-01-08,in,India,147,Re-Entry,Sameer Anjaan,5sifufajls8Q6k04Y4F8mH,https://i.scdn.co/image/ab676161000051742479b87faa4bf7a93abd1b33
2026-01-08,in,India,148,–,Shweta Mohan,1rdQOMFFtoskDXXUVjiGo9,https://i.scdn.co/image/ab676161000051746c88b5f7f43673d7da82976e
2026-01-08,in,India,149,8,Raj Shekhar,2DFCHTDIA0t638a4mm37dK,https://i.scdn.co/image/ab67616100005174b608a48715214fba34187a8b
2026-01-08,in,India,150,1,Ramajogayya Sastry,4GISoVSxo2LkF5EyorXs9W,https://i.scdn.co/image/ab67616d00001e026d97b3dc154dfdbe2321fb5c
2026-01-08,in,India,151,–,Ankit Tiwari,0E02VcvA5p1ndkLdqWD5JB,https://i.scdn.co/image/ab67616100005174508b6c4016930382af5ea17f
2026-01-08,in,India,152,5,Neeraj Shridhar,3tHD07u1ON4uHxmnT9rwqZ,https://i.scdn.co/image/ab67616d00001e02f636f602313d09930701de59
2026-01-08,in,India,153,9,Bharath,1zD9gVg8wPOmVfYxTjMHaT,https://i.scdn.co/image/ab676161000051740f227a1cae8b098eabb2315b
2026-01-08,in,India,154,2,Navaan Sandhu,6PdJJhJWHFRtoERTQ8JGq1,https://i.scdn.co/image/ab67616100005174c6c0a2c74c38c968caf37e3e
2026-01-08,in,India,155,–,Swara Verma,1p8AG9V0Y60vhvdYdRbxqn,https://i.scdn.co/image/ab676161000051741d4583c5c2de3a08d106ed84
2026-01-08,in,India,156,2,Nusrat Fateh Ali Khan,5HcunTidTUrOaf8V0iJcvl,https://i.scdn.co/image/ab6761610000517446444c5c2069fe5470bec996
2026-01-08,in,India,157,4,Neelkamal Singh,2pywmTkxO0H1CY8ZXSJTSC,https://i.scdn.co/image/ab67616100005174f659e690afaf665d7752edf9
2026-01-08,in,India,158,11,Seedhe Maut,2oBG74gAocPMFv6Ij9ykdo,https://i.scdn.co/image/ab67616100005174dbfd70ecee8d42dfd5fbb29d
2026-01-08,in,India,159,13,Vinayak Sasikumar,51jfCC7m2rTGPDz06E2nvS,https://i.scdn.co/image/ab676161000051749eaf19623207dfe5105c731b
2026-01-08,in,India,160,–,Manan Bhardwaj,3pQ4aA7dkolyjUAMrVScgh,https://i.scdn.co/image/ab67616100005174ea01ae6521023756d615a007
2026-01-08,in,India,161,5,Shiva Choudhary,3KOSRNy74RLnTAFn0u1tmN,https://i.scdn.co/image/ab6761610000517490ccd6d2b91358eb55e166b3
2026-01-08,in,India,162,6,Bappi Lahiri,2jqTyPt0UZGrthPF4KMpeN,https://i.scdn.co/image/ab6761610000517455a6d0bb223dbe4d87b8470b
2026-01-08,in,India,163,1,Gurinder Gill,5DHi2MeoRgAwPE0A0qwRMl,https://i.scdn.co/image/ab67616100005174ba8ccb9cf7fa3a36b9b49733
2026-01-08,in,India,164,11,Mustafa Zahid,71oGOxg5ez52Hh1Ye41A98,https://i.scdn.co/image/ab676161000051749e1e7dbe7d055ed49783cf61
2026-01-08,in,India,165,6,Tippu,0PykiHCcDsMPRV7s67qZ1B,https://i.scdn.co/image/ab67616100005174b6206906f4aa197f662b43f5
2026-01-08,in,India,166,1,Vijay Antony,6CtYzQvENTdGq5LPPsePdV,https://i.scdn.co/image/ab6772690000bac351320f1823e1b38521de23fd
2026-01-08,in,India,167,6,Swarnalatha,7N0SBLJFpCyQSsv4MfRJ5d,https://i.scdn.co/image/ab67616d00001e02c0752734410c291146adf138
2026-01-08,in,India,168,9,Arpit Bala,6qtADmCOQ6a9NlpMULzJj9,https://i.scdn.co/image/ab67616100005174f37e3036f0b56288385243a5
2026-01-08,in,India,169,9,Arslan Nizami,5yzqUq3vXrMkmfcOwMY203,https://i.scdn.co/image/ab676161000051748879897346d27ccfd576e33e
2026-01-08,in,India,170,12,Jakes Bejoy,3Q80PCEUBCiRhLSWdQApNt,https://i.scdn.co/image/ab676161000051745a2cc853c42d0043ac5aca82
2026-01-08,in,India,171,2,Krishna Kanth,2yvOLf1gt6m9qPgzzqpxQx,https://i.scdn.co/image/ab676161000051745dca57dceb248a0670b350a5
2026-01-08,in,India,172,–,V. Harikrishna,2zPbgeprcP9vP4hbb0xQUX,https://i.scdn.co/image/ab67616100005174f9053f59750d5427d0f2735c
2026-01-08,in,India,173,6,Kabilan,2MxriAGmcX5lgQt3SFyru6,https://i.scdn.co/image/ab67616d00001e0288e8556a37352792279e50fa
2026-01-08,in,India,174,4,Mano,3NzhVoa20crNtp1p4zE8um,https://i.scdn.co/image/ab6761610000517430d23167c4efff2a76c76d1f
2026-01-08,in,India,175,12,Mika Singh,5T2I75UlGBcWd5nVyfmL13,https://i.scdn.co/image/ab676161000051748c08bdd45ae222cad2f7ef1a
2026-01-08,in,India,176,1,Mahalakshmi Iyer,0Yb0T3wUUNiIvHjqnfkbuH,https://i.scdn.co/image/ab67616100005174917bf7b3a0d7e8621a0bbed0
2026-01-08,in,India,177,2,Anuradha Sriram,5ObQXIcqKtQENK14lQyqiy,https://i.scdn.co/image/ab6761610000517438b24892ba1c9fbdb1a5e050
2026-01-08,in,India,178,8,Altamash Faridi,38IHJBGBuaYXHEkIQd4DtF,https://i.scdn.co/image/ab67616d00001e02130330c03519a50ed76ad3f6
2026-01-08,in,India,179,5,MixSingh,05dG9pMLRWenxzvSmefE6U,https://i.scdn.co/image/ab67616100005174ffda2faaa80aee53dc9dbb47
2026-01-08,in,India,180,–,Paresh Pahuja,0DHOOKfXu4aU7LsWjTdrIN,https://i.scdn.co/image/ab67616100005174bf947af29147d3bf81b329c3
2026-01-08,in,India,181,3,Nakash Aziz,4kq8z3vydHjPDggxb16ErB,https://i.scdn.co/image/ab6761610000517427dcf20a4ef3aea2712aa3e5
2026-01-08,in,India,182,10,Sanjith Hegde,1plObTufEAfeL1hk8Qz24v,https://i.scdn.co/image/ab67616100005174c91cae851d5ec89ec7cb2b8e
2026-01-08,in,India,183,5,Payal Dev,6FtZhorjCMfkaVJ7kKdmq7,https://i.scdn.co/image/ab67616100005174ad471d68dd2bb62e7d0ebb49
2026-01-08,in,India,184,Re-Entry,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://i.scdn.co/image/ab67616100005174f80ec63ea7a0ef0fba60957d
2026-01-08,in,India,185,5,Prem Dhillon,6IP4VnqS1pOiQcPVP4zx0H,https://i.scdn.co/image/ab6761610000517428e5847c29218d2e3cf0001f
2026-01-08,in,India,186,5,Ranjit Kaur,2RB4eCNO29DoHWqjLtPAFY,https://i.scdn.co/image/ab67616d00001e028b87bc4e02b5b10b2629ae33
2026-01-08,in,India,187,11,Meet Bros.,0qpsFfOT3SmdGmnyV6rOhS,https://i.scdn.co/image/ab67616100005174594a6a4881926600966cddb0
2026-01-08,in,India,188,5,Muhammad Sadiq,0Wrp7P9HV2JVEKAzU3tLSD,https://i.scdn.co/image/ab67616100005174cb362121978dfc72f0252e70
2026-01-08,in,India,189,10,D. Imman,1QcBqYUeQ4Ux3itkdDaFi0,https://i.scdn.co/image/ab67616100005174859ef7414772b7d07526d40a
2026-01-08,in,India,190,5,B. Ajaneesh Loknath,3PjvC3vaZ6wh5FK6PZ4Dd5,https://i.scdn.co/image/ab676161000051742ed75e55016f06027ebd3115
2026-01-08,in,India,191,5,Shiv Tandan,74wYoI5DV3XZGJri7l9cOP,https://i.scdn.co/image/ab67616100005174c577bcdd6deee88e62c16db2
2026-01-08,in,India,192,Re-Entry,Shakthisree Gopalan,7zAp0JbkavFg2rcMGvANtP,https://i.scdn.co/image/ab67616100005174a4aed358506f8ced29af53a5
2026-01-08,in,India,193,6,Rippy Grewal,1RaZAbVB4yopz69N1XlZvj,https://i.scdn.co/image/ab67616100005174debe3474d558e77bbf766fa4
2026-01-08,in,India,194,5,Charanjit Ahuja,5jI1jiicLnii7yjSbAj9xj,https://i.scdn.co/image/ab67616d00001e0245753bdf36877b3b51351064
2026-01-08,in,India,195,2,Unnikrishnan,0mV4UQ0gHg59AAUtg968pX,https://i.scdn.co/image/ab67616100005174771de7f5edec1890a536478f
2026-01-08,in,India,196,5,Sudhir Yaduvanshi,586UieDtNlK2F8hEMayYbb,https://i.scdn.co/image/ab676161000051744bf4e0ab5b100719b11d4aa5
2026-01-08,in,India,197,Re-Entry,Pradeep Kumar,15ClyGUe5g2vllncIC4tp6,https://i.scdn.co/image/ab676161000051748bad2f4b1b3159d8c3d29f45
2026-01-08,in,India,198,30,Roshan,6Wg3akugFVCH4iYhEKk0GM,https://i.scdn.co/image/ab67616d00001e02ab672111922d1ec539800916
2026-01-08,in,India,199,4,Arivu,7rVV9d6vc4FLT752uRuk71,https://i.scdn.co/image/ab67616100005174592aa25b552ad03be20e16f5
2026-01-08,in,India,200,7,Babu Singh Maan,0CrZKzYlBaQEXqXGNduM4d,https://i.scdn.co/image/ab67616d00001e023a115894ced8b3cd16b863db
2026-01-08,my,Malaysia,1,–,Taylor Swift,06HL4z0CvFAxyc27GXpf02,https://i.scdn.co/image/ab67616100005174e2e8e7ff002a4afda1c7147e
2026-01-08,my,Malaysia,2,–,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,https://i.scdn.co/image/ab6761610000517468412f2d0177a9ebc265ff58
2026-01-08,my,Malaysia,3,–,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,https://i.scdn.co/image/ab67616100005174c1719ac9e6a75c1c25835018
2026-01-08,my,Malaysia,4,–,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,https://i.scdn.co/image/ab67616100005174af20f7db5288bce9beede034
2026-01-08,my,Malaysia,5,–,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,https://i.scdn.co/image/ab67616100005174c7688aad1bf03986934d7e26
2026-01-08,my,Malaysia,6,–,Tenxi,6vP4azTCk053nGL0xAYnVH,https://i.scdn.co/image/ab6761610000517429c41392ae281462cbc7f140
2026-01-08,my,Malaysia,7,2,Nadhif Basalamah,6UgERnTHmjk3qXM9x5vzyO,https://i.scdn.co/image/ab6761610000517461c119ec8c5fb2f77f1f7f43
2026-01-08,my,Malaysia,8,1,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,https://i.scdn.co/image/ab676161000051744a21b4760d2ecb7b0dcdc8da
2026-01-08,my,Malaysia,9,5,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://i.scdn.co/image/ab67616100005174f80ec63ea7a0ef0fba60957d
2026-01-08,my,Malaysia,10,2,Jemsii,5PTw7KmM8c9QfBjU5caHWs,https://i.scdn.co/image/ab6761610000517483f0ccfd0b973d94cb83c16f
2026-01-08,my,Malaysia,11,–,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,https://i.scdn.co/image/ab67616100005174e4d94f7cbebb17504c25d419
2026-01-08,my,Malaysia,12,2,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,https://i.scdn.co/image/ab6761610000517487fbbe9ed03fbb500595e720
2026-01-08,my,Malaysia,13,4,Dato' Sri Siti Nurhaliza,5d0bxRte3J74ZXyEGRL8uU,https://i.scdn.co/image/ab67616100005174120ff7351940b1a526f6faa1
2026-01-08,my,Malaysia,14,2,SZA,7tYKF4w9nC0nq9CsPZTHyP,https://i.scdn.co/image/ab67616100005174fd0a9fb6c252a3ba44079acf
2026-01-08,my,Malaysia,15,2,JENNIE,250b0Wlc5Vk0CoUsaCY84M,https://i.scdn.co/image/ab676161000051743feb82fe1bb947a2aa65f6b8
2026-01-08,my,Malaysia,16,1,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,https://i.scdn.co/image/ab6761610000517478e45cfa4697ce3c437cb455
2026-01-08,my,Malaysia,17,8,KATSEYE,3c0gDdb9lhnHGFtP4prQpn,https://i.scdn.co/image/ab6761610000517404ba72b2749f90d62152ebec
2026-01-08,my,Malaysia,18,1,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,https://i.scdn.co/image/ab67616100005174b99cacf8acd5378206767261
2026-01-08,my,Malaysia,19,1,Maroon 5,04gDigrS5kc9YWfZHwBETP,https://i.scdn.co/image/ab67616100005174f8349dfb619a7f842242de77
2026-01-08,my,Malaysia,20,1,Drake,3TVXtAsR1Inumwj472S9r4,https://i.scdn.co/image/ab676161000051744293385d324db8558179afd9
2026-01-08,my,Malaysia,21,1,Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,https://i.scdn.co/image/ab676161000051742e08fd554de35c3ef1db7fd9
